,Your Prolific ID,Artwork Number,Question Type,Survey Column,Actual Sound,User Answer,Artwork Dynamism,Comment
1650,12,P6,Dynamism,Sound C,Sound C,5,5,
1651,12,P6,Dynamism,Sound D,Sound A,1,5,
1652,12,P6,Quality,Sound A,Sound B,1,5,
1653,12,P6,Quality,Sound B,Sound F,3,5,
1654,12,P6,Quality,Sound C,Sound C,5,5,
1655,12,P6,Quality,Sound D,Sound A,1,5,
1656,12,P11,Harmony,Sound A,Sound B,2,2,
1657,12,P11,Harmony,Sound B,Sound F,3,2,
1658,12,P11,Harmony,Sound C,Sound C,4,2,
1659,12,P11,Harmony,Sound D,Sound A,1,2,
1660,12,P11,Dynamism,Sound A,Sound B,4,2,"Sound A was ok, but Sound C made more sense in terms of the rhythm and the dynamism of the painting. Sound D was an unpleasant sound and rhythmically bizarre."
1661,12,P11,Dynamism,Sound B,Sound F,3,2,"Sound A was ok, but Sound C made more sense in terms of the rhythm and the dynamism of the painting. Sound D was an unpleasant sound and rhythmically bizarre."
1662,12,P11,Dynamism,Sound C,Sound C,5,2,"Sound A was ok, but Sound C made more sense in terms of the rhythm and the dynamism of the painting. Sound D was an unpleasant sound and rhythmically bizarre."
1663,12,P11,Dynamism,Sound D,Sound A,1,2,"Sound A was ok, but Sound C made more sense in terms of the rhythm and the dynamism of the painting. Sound D was an unpleasant sound and rhythmically bizarre."
1664,12,P11,Quality,Sound A,Sound B,1,2,
1665,12,P11,Quality,Sound B,Sound F,3,2,
1666,12,P11,Quality,Sound C,Sound C,4,2,
1667,12,P11,Quality,Sound D,Sound A,1,2,
1668,12,P3,Harmony,Sound A,Sound A,1,4,"Sound A was very strange rhythmically and tonally. Sound B was a great match for the rhythm and brightness of the painting. Sound D, like A, was too disjointed."
1669,12,P3,Harmony,Sound B,Sound C,4,4,"Sound A was very strange rhythmically and tonally. Sound B was a great match for the rhythm and brightness of the painting. Sound D, like A, was too disjointed."
1670,12,P3,Harmony,Sound C,Sound F,3,4,"Sound A was very strange rhythmically and tonally. Sound B was a great match for the rhythm and brightness of the painting. Sound D, like A, was too disjointed."
1671,12,P3,Harmony,Sound D,Sound B,1,4,"Sound A was very strange rhythmically and tonally. Sound B was a great match for the rhythm and brightness of the painting. Sound D, like A, was too disjointed."
1672,12,P3,Dynamism,Sound A,Sound A,1,4,
1673,12,P3,Dynamism,Sound B,Sound C,5,4,
1674,12,P3,Dynamism,Sound C,Sound F,3,4,
1675,12,P3,Dynamism,Sound D,Sound B,2,4,
1676,12,P3,Quality,Sound A,Sound A,1,4,
1677,12,P3,Quality,Sound B,Sound C,4,4,
1678,12,P3,Quality,Sound C,Sound F,3,4,
1679,12,P3,Quality,Sound D,Sound B,1,4,
1680,12,P1,Harmony,Sound A,Sound C,5,5,Sound A was pleasant to listen to and fit the rhythm of the painting - while the lower tones reflected some of the darker tones in the painting. Sound B and Sound D were disjointed.
1681,12,P1,Harmony,Sound B,Sound B,3,5,Sound A was pleasant to listen to and fit the rhythm of the painting - while the lower tones reflected some of the darker tones in the painting. Sound B and Sound D were disjointed.
1682,12,P1,Harmony,Sound C,Sound F,3,5,Sound A was pleasant to listen to and fit the rhythm of the painting - while the lower tones reflected some of the darker tones in the painting. Sound B and Sound D were disjointed.
1683,12,P1,Harmony,Sound D,Sound A,1,5,Sound A was pleasant to listen to and fit the rhythm of the painting - while the lower tones reflected some of the darker tones in the painting. Sound B and Sound D were disjointed.
1684,12,P1,Dynamism,Sound A,Sound C,5,5,
1685,12,P1,Dynamism,Sound B,Sound B,2,5,
1686,12,P1,Dynamism,Sound C,Sound F,3,5,
1687,12,P1,Dynamism,Sound D,Sound A,1,5,
1688,12,P1,Quality,Sound A,Sound C,5,5,
1689,12,P1,Quality,Sound B,Sound B,1,5,
1690,12,P1,Quality,Sound C,Sound F,3,5,
1691,12,P1,Quality,Sound D,Sound A,1,5,
1692,12,P12,Harmony,Sound A,Sound B,2,1,Sound D was too disjointed. Sound A was sonically quite boring. Sound C was reflective and felt more in tune with the painting.
1693,12,P12,Harmony,Sound B,Sound A,1,1,Sound D was too disjointed. Sound A was sonically quite boring. Sound C was reflective and felt more in tune with the painting.
1694,12,P12,Harmony,Sound C,Sound C,4,1,Sound D was too disjointed. Sound A was sonically quite boring. Sound C was reflective and felt more in tune with the painting.
1695,12,P12,Harmony,Sound D,Sound F,3,1,Sound D was too disjointed. Sound A was sonically quite boring. Sound C was reflective and felt more in tune with the painting.
1696,12,P12,Dynamism,Sound A,Sound B,3,1,
1697,12,P12,Dynamism,Sound B,Sound A,1,1,
1698,12,P12,Dynamism,Sound C,Sound C,5,1,
1699,12,P12,Dynamism,Sound D,Sound F,3,1,
1700,12,P12,Quality,Sound A,Sound B,1,1,
1701,12,P12,Quality,Sound B,Sound A,1,1,
1702,12,P12,Quality,Sound C,Sound C,4,1,
1703,12,P12,Quality,Sound D,Sound F,3,1,
1704,12,P7,Harmony,Sound A,Sound C,4,2,
1705,12,P7,Harmony,Sound B,Sound B,1,2,
1706,12,P7,Harmony,Sound C,Sound A,1,2,
1707,12,P7,Harmony,Sound D,Sound F,3,2,
1708,12,P7,Dynamism,Sound A,Sound C,4,2,Sound A fit the painting - some of its more melancholy minor keys reflected the despondent elements of the image. So far I feel this has been the best match to any painting. Sound B was too offbeat and out of key to enjoy as was Sound C.
1709,12,P7,Dynamism,Sound B,Sound B,2,2,Sound A fit the painting - some of its more melancholy minor keys reflected the despondent elements of the image. So far I feel this has been the best match to any painting. Sound B was too offbeat and out of key to enjoy as was Sound C.
1710,12,P7,Dynamism,Sound C,Sound A,1,2,Sound A fit the painting - some of its more melancholy minor keys reflected the despondent elements of the image. So far I feel this has been the best match to any painting. Sound B was too offbeat and out of key to enjoy as was Sound C.
1711,12,P7,Dynamism,Sound D,Sound F,3,2,Sound A fit the painting - some of its more melancholy minor keys reflected the despondent elements of the image. So far I feel this has been the best match to any painting. Sound B was too offbeat and out of key to enjoy as was Sound C.
1712,12,P7,Quality,Sound A,Sound C,5,2,
1713,12,P7,Quality,Sound B,Sound B,1,2,
1714,12,P7,Quality,Sound C,Sound A,1,2,
1715,12,P7,Quality,Sound D,Sound F,3,2,
1716,12,P9,Harmony,Sound A,Sound B,3,2,Sound A was too offbeat to enjoy as was Sound D. Sound C was the best overall but still not a great fit.
1717,12,P9,Harmony,Sound B,Sound F,3,2,Sound A was too offbeat to enjoy as was Sound D. Sound C was the best overall but still not a great fit.
1718,12,P9,Harmony,Sound C,Sound C,3,2,Sound A was too offbeat to enjoy as was Sound D. Sound C was the best overall but still not a great fit.
1719,12,P9,Harmony,Sound D,Sound A,1,2,Sound A was too offbeat to enjoy as was Sound D. Sound C was the best overall but still not a great fit.
1720,12,P9,Dynamism,Sound A,Sound B,1,2,
1721,12,P9,Dynamism,Sound B,Sound F,3,2,
1722,12,P9,Dynamism,Sound C,Sound C,4,2,
1723,12,P9,Dynamism,Sound D,Sound A,1,2,
1724,12,P9,Quality,Sound A,Sound B,2,2,
1725,12,P9,Quality,Sound B,Sound F,3,2,
1726,12,P9,Quality,Sound C,Sound C,4,2,
1727,12,P9,Quality,Sound D,Sound A,1,2,
1728,13,P2,Harmony,Sound A,Sound C,4,3,
1729,13,P2,Harmony,Sound B,Sound F,3,3,
1730,13,P2,Harmony,Sound C,Sound B,2,3,
1731,13,P2,Harmony,Sound D,Sound A,2,3,
1732,13,P2,Dynamism,Sound A,Sound C,4,3,
1733,13,P2,Dynamism,Sound B,Sound F,3,3,
1734,13,P2,Dynamism,Sound C,Sound B,2,3,
1735,13,P2,Dynamism,Sound D,Sound A,1,3,
1736,13,P2,Quality,Sound A,Sound C,4,3,
1737,13,P2,Quality,Sound B,Sound F,3,3,
1738,13,P2,Quality,Sound C,Sound B,2,3,
1739,13,P2,Quality,Sound D,Sound A,1,3,
1740,13,P8,Harmony,Sound A,Sound B,4,2,
1741,13,P8,Harmony,Sound B,Sound A,2,2,
1742,13,P8,Harmony,Sound C,Sound F,3,2,
1743,13,P8,Harmony,Sound D,Sound C,5,2,
1744,13,P8,Dynamism,Sound A,Sound B,4,2,
1745,13,P8,Dynamism,Sound B,Sound A,1,2,
1746,13,P8,Dynamism,Sound C,Sound F,3,2,
1747,13,P8,Dynamism,Sound D,Sound C,4,2,
1748,13,P8,Quality,Sound A,Sound B,1,2,
1749,13,P8,Quality,Sound B,Sound A,1,2,
1750,13,P8,Quality,Sound C,Sound F,3,2,
1751,13,P8,Quality,Sound D,Sound C,4,2,
1752,13,P4,Harmony,Sound A,Sound C,4,3,
1753,13,P4,Harmony,Sound B,Sound B,2,3,
1754,13,P4,Harmony,Sound C,Sound A,1,3,
1755,13,P4,Harmony,Sound D,Sound F,3,3,
1756,13,P4,Dynamism,Sound A,Sound C,4,3,
1757,13,P4,Dynamism,Sound B,Sound B,2,3,
1758,13,P4,Dynamism,Sound C,Sound A,2,3,
1759,13,P4,Dynamism,Sound D,Sound F,3,3,
1760,13,P4,Quality,Sound A,Sound C,5,3,
1761,13,P4,Quality,Sound B,Sound B,2,3,
1762,13,P4,Quality,Sound C,Sound A,2,3,
1763,13,P4,Quality,Sound D,Sound F,3,3,
1764,13,P10,Harmony,Sound A,Sound B,4,2,
1765,13,P10,Harmony,Sound B,Sound C,5,2,
1766,13,P10,Harmony,Sound C,Sound A,1,2,
1767,13,P10,Harmony,Sound D,Sound F,3,2,
1768,13,P10,Dynamism,Sound A,Sound B,3,2,
1769,13,P10,Dynamism,Sound B,Sound C,4,2,
1770,13,P10,Dynamism,Sound C,Sound A,2,2,
1771,13,P10,Dynamism,Sound D,Sound F,3,2,
1772,13,P10,Quality,Sound A,Sound B,2,2,
1773,13,P10,Quality,Sound B,Sound C,5,2,
1774,13,P10,Quality,Sound C,Sound A,2,2,
1775,13,P10,Quality,Sound D,Sound F,3,2,
1776,13,P5,Harmony,Sound A,Sound B,1,4,
1777,13,P5,Harmony,Sound B,Sound C,4,4,
1778,13,P5,Harmony,Sound C,Sound F,3,4,
1779,13,P5,Harmony,Sound D,Sound A,1,4,
1780,13,P5,Dynamism,Sound A,Sound B,1,4,
1781,13,P5,Dynamism,Sound B,Sound C,5,4,
1782,13,P5,Dynamism,Sound C,Sound F,3,4,
1783,13,P5,Dynamism,Sound D,Sound A,2,4,
1784,13,P5,Quality,Sound A,Sound B,3,4,
1785,13,P5,Quality,Sound B,Sound C,5,4,
1786,13,P5,Quality,Sound C,Sound F,3,4,
1787,13,P5,Quality,Sound D,Sound A,1,4,
1788,13,P6,Harmony,Sound A,Sound B,2,4,
1789,13,P6,Harmony,Sound B,Sound F,3,4,
1790,13,P6,Harmony,Sound C,Sound C,4,4,
1791,13,P6,Harmony,Sound D,Sound A,2,4,
1792,13,P6,Dynamism,Sound A,Sound B,2,4,
1793,13,P6,Dynamism,Sound B,Sound F,3,4,
1794,13,P6,Dynamism,Sound C,Sound C,4,4,
1795,13,P6,Dynamism,Sound D,Sound A,2,4,
1796,13,P6,Quality,Sound A,Sound B,2,4,
1797,13,P6,Quality,Sound B,Sound F,3,4,
1798,13,P6,Quality,Sound C,Sound C,5,4,
1799,13,P6,Quality,Sound D,Sound A,1,4,
1800,13,P11,Harmony,Sound A,Sound B,4,2,
1801,13,P11,Harmony,Sound B,Sound F,3,2,
1802,13,P11,Harmony,Sound C,Sound C,4,2,
1803,13,P11,Harmony,Sound D,Sound A,2,2,
1804,13,P11,Dynamism,Sound A,Sound B,2,2,
1805,13,P11,Dynamism,Sound B,Sound F,3,2,
1806,13,P11,Dynamism,Sound C,Sound C,4,2,
1807,13,P11,Dynamism,Sound D,Sound A,2,2,
1808,13,P11,Quality,Sound A,Sound B,2,2,
1809,13,P11,Quality,Sound B,Sound F,3,2,
1810,13,P11,Quality,Sound C,Sound C,4,2,
1811,13,P11,Quality,Sound D,Sound A,1,2,
1812,13,P3,Harmony,Sound A,Sound A,1,4,
1813,13,P3,Harmony,Sound B,Sound C,5,4,
1814,13,P3,Harmony,Sound C,Sound F,3,4,
1815,13,P3,Harmony,Sound D,Sound B,2,4,
1816,13,P3,Dynamism,Sound A,Sound A,2,4,
1817,13,P3,Dynamism,Sound B,Sound C,5,4,
1818,13,P3,Dynamism,Sound C,Sound F,3,4,
1819,13,P3,Dynamism,Sound D,Sound B,2,4,
1820,13,P3,Quality,Sound A,Sound A,2,4,
1821,13,P3,Quality,Sound B,Sound C,5,4,
1822,13,P3,Quality,Sound C,Sound F,3,4,
1823,13,P3,Quality,Sound D,Sound B,1,4,
1824,13,P1,Harmony,Sound A,Sound C,4,4,
1825,13,P1,Harmony,Sound B,Sound B,1,4,
1826,13,P1,Harmony,Sound C,Sound F,3,4,
1827,13,P1,Harmony,Sound D,Sound A,1,4,
1828,13,P1,Dynamism,Sound A,Sound C,4,4,
1829,13,P1,Dynamism,Sound B,Sound B,2,4,
1830,13,P1,Dynamism,Sound C,Sound F,3,4,
1831,13,P1,Dynamism,Sound D,Sound A,1,4,
1832,13,P1,Quality,Sound A,Sound C,5,4,
1833,13,P1,Quality,Sound B,Sound B,2,4,
1834,13,P1,Quality,Sound C,Sound F,3,4,
1835,13,P1,Quality,Sound D,Sound A,1,4,
1836,13,P12,Harmony,Sound A,Sound B,2,1,
1837,13,P12,Harmony,Sound B,Sound A,1,1,
1838,13,P12,Harmony,Sound C,Sound C,5,1,
1839,13,P12,Harmony,Sound D,Sound F,3,1,
1840,13,P12,Dynamism,Sound A,Sound B,4,1,
1841,13,P12,Dynamism,Sound B,Sound A,2,1,
1842,13,P12,Dynamism,Sound C,Sound C,5,1,
1843,13,P12,Dynamism,Sound D,Sound F,3,1,
1844,13,P12,Quality,Sound A,Sound B,2,1,
1845,13,P12,Quality,Sound B,Sound A,1,1,
1846,13,P12,Quality,Sound C,Sound C,5,1,
1847,13,P12,Quality,Sound D,Sound F,3,1,
1848,13,P7,Harmony,Sound A,Sound C,5,3,
1849,13,P7,Harmony,Sound B,Sound B,2,3,
1850,13,P7,Harmony,Sound C,Sound A,1,3,
1851,13,P7,Harmony,Sound D,Sound F,3,3,
1852,13,P7,Dynamism,Sound A,Sound C,4,3,
1853,13,P7,Dynamism,Sound B,Sound B,3,3,
1854,13,P7,Dynamism,Sound C,Sound A,2,3,
1855,13,P7,Dynamism,Sound D,Sound F,3,3,
1856,13,P7,Quality,Sound A,Sound C,5,3,
1857,13,P7,Quality,Sound B,Sound B,2,3,
1858,13,P7,Quality,Sound C,Sound A,1,3,
1859,13,P7,Quality,Sound D,Sound F,3,3,
1860,13,P9,Harmony,Sound A,Sound B,2,2,
1861,13,P9,Harmony,Sound B,Sound F,3,2,
1862,13,P9,Harmony,Sound C,Sound C,5,2,
1863,13,P9,Harmony,Sound D,Sound A,1,2,
1864,13,P9,Dynamism,Sound A,Sound B,2,2,
1865,13,P9,Dynamism,Sound B,Sound F,3,2,
1866,13,P9,Dynamism,Sound C,Sound C,4,2,
1867,13,P9,Dynamism,Sound D,Sound A,2,2,
1868,13,P9,Quality,Sound A,Sound B,1,2,
1869,13,P9,Quality,Sound B,Sound F,3,2,
1870,13,P9,Quality,Sound C,Sound C,5,2,
1871,13,P9,Quality,Sound D,Sound A,1,2,
1872,14,P2,Harmony,Sound A,Sound C,4,3,
1873,14,P2,Harmony,Sound B,Sound F,3,3,
1874,14,P2,Harmony,Sound C,Sound B,2,3,
1875,14,P2,Harmony,Sound D,Sound A,2,3,
1876,14,P2,Dynamism,Sound A,Sound C,5,3,
1877,14,P2,Dynamism,Sound B,Sound F,3,3,
1878,14,P2,Dynamism,Sound C,Sound B,2,3,
1879,14,P2,Dynamism,Sound D,Sound A,1,3,
1880,14,P2,Quality,Sound A,Sound C,4,3,
1881,14,P2,Quality,Sound B,Sound F,3,3,
1882,14,P2,Quality,Sound C,Sound B,1,3,
1883,14,P2,Quality,Sound D,Sound A,1,3,
1884,14,P8,Harmony,Sound A,Sound B,2,1,
1885,14,P8,Harmony,Sound B,Sound A,2,1,
1886,14,P8,Harmony,Sound C,Sound F,3,1,
1887,14,P8,Harmony,Sound D,Sound C,5,1,
1888,14,P8,Dynamism,Sound A,Sound B,3,1,
1889,14,P8,Dynamism,Sound B,Sound A,1,1,
1890,14,P8,Dynamism,Sound C,Sound F,3,1,
1891,14,P8,Dynamism,Sound D,Sound C,5,1,
1892,14,P8,Quality,Sound A,Sound B,1,1,
1893,14,P8,Quality,Sound B,Sound A,2,1,
1894,14,P8,Quality,Sound C,Sound F,3,1,
1895,14,P8,Quality,Sound D,Sound C,5,1,
1896,14,P4,Harmony,Sound A,Sound C,4,4,
1897,14,P4,Harmony,Sound B,Sound B,3,4,
1898,14,P4,Harmony,Sound C,Sound A,1,4,
1899,14,P4,Harmony,Sound D,Sound F,3,4,
1900,14,P4,Dynamism,Sound A,Sound C,5,4,
1901,14,P4,Dynamism,Sound B,Sound B,3,4,
1902,14,P4,Dynamism,Sound C,Sound A,2,4,
1903,14,P4,Dynamism,Sound D,Sound F,3,4,
1904,14,P4,Quality,Sound A,Sound C,3,4,
1905,14,P4,Quality,Sound B,Sound B,1,4,
1906,14,P4,Quality,Sound C,Sound A,2,4,
1907,14,P4,Quality,Sound D,Sound F,3,4,
1908,14,P10,Harmony,Sound A,Sound B,2,3,
1909,14,P10,Harmony,Sound B,Sound C,5,3,
1910,14,P10,Harmony,Sound C,Sound A,1,3,
1911,14,P10,Harmony,Sound D,Sound F,3,3,
1912,14,P10,Dynamism,Sound A,Sound B,2,3,
1913,14,P10,Dynamism,Sound B,Sound C,4,3,
1914,14,P10,Dynamism,Sound C,Sound A,2,3,
1915,14,P10,Dynamism,Sound D,Sound F,3,3,
1916,14,P10,Quality,Sound A,Sound B,2,3,
1917,14,P10,Quality,Sound B,Sound C,4,3,
1918,14,P10,Quality,Sound C,Sound A,1,3,
1919,14,P10,Quality,Sound D,Sound F,4,3,
1920,14,P5,Harmony,Sound A,Sound B,1,3,
1921,14,P5,Harmony,Sound B,Sound C,3,3,
1922,14,P5,Harmony,Sound C,Sound F,3,3,
1923,14,P5,Harmony,Sound D,Sound A,2,3,
1924,14,P5,Dynamism,Sound A,Sound B,1,3,
1925,14,P5,Dynamism,Sound B,Sound C,4,3,
1926,14,P5,Dynamism,Sound C,Sound F,3,3,
1927,14,P5,Dynamism,Sound D,Sound A,1,3,
1928,14,P5,Quality,Sound A,Sound B,2,3,
1929,14,P5,Quality,Sound B,Sound C,4,3,
1930,14,P5,Quality,Sound C,Sound F,3,3,
1931,14,P5,Quality,Sound D,Sound A,1,3,
1932,14,P6,Harmony,Sound A,Sound B,2,5,
1933,14,P6,Harmony,Sound B,Sound F,3,5,
1934,14,P6,Harmony,Sound C,Sound C,4,5,
1935,14,P6,Harmony,Sound D,Sound A,2,5,
1936,14,P6,Dynamism,Sound A,Sound B,2,5,
1937,14,P6,Dynamism,Sound B,Sound F,3,5,
1938,14,P6,Dynamism,Sound C,Sound C,4,5,
1939,14,P6,Dynamism,Sound D,Sound A,1,5,
1940,14,P6,Quality,Sound A,Sound B,2,5,
1941,14,P6,Quality,Sound B,Sound F,3,5,
1942,14,P6,Quality,Sound C,Sound C,4,5,
1943,14,P6,Quality,Sound D,Sound A,1,5,
1944,14,P11,Harmony,Sound A,Sound B,3,1,
1945,14,P11,Harmony,Sound B,Sound F,3,1,
1946,14,P11,Harmony,Sound C,Sound C,4,1,
1947,14,P11,Harmony,Sound D,Sound A,1,1,
1948,14,P11,Dynamism,Sound A,Sound B,3,1,
1949,14,P11,Dynamism,Sound B,Sound F,3,1,
1950,14,P11,Dynamism,Sound C,Sound C,4,1,
1951,14,P11,Dynamism,Sound D,Sound A,1,1,
1952,14,P11,Quality,Sound A,Sound B,1,1,
1953,14,P11,Quality,Sound B,Sound F,3,1,
1954,14,P11,Quality,Sound C,Sound C,4,1,
1955,14,P11,Quality,Sound D,Sound A,1,1,
1956,14,P3,Harmony,Sound A,Sound A,2,4,
1957,14,P3,Harmony,Sound B,Sound C,4,4,
1958,14,P3,Harmony,Sound C,Sound F,3,4,
1959,14,P3,Harmony,Sound D,Sound B,2,4,
1960,14,P3,Dynamism,Sound A,Sound A,1,4,
1961,14,P3,Dynamism,Sound B,Sound C,3,4,
1962,14,P3,Dynamism,Sound C,Sound F,3,4,
1963,14,P3,Dynamism,Sound D,Sound B,2,4,
1964,14,P3,Quality,Sound A,Sound A,1,4,
1965,14,P3,Quality,Sound B,Sound C,3,4,
1966,14,P3,Quality,Sound C,Sound F,3,4,
1967,14,P3,Quality,Sound D,Sound B,1,4,
1968,14,P1,Harmony,Sound A,Sound C,4,4,
1969,14,P1,Harmony,Sound B,Sound B,3,4,
1970,14,P1,Harmony,Sound C,Sound F,3,4,
1971,14,P1,Harmony,Sound D,Sound A,2,4,
1972,14,P1,Dynamism,Sound A,Sound C,5,4,
1973,14,P1,Dynamism,Sound B,Sound B,3,4,
1974,14,P1,Dynamism,Sound C,Sound F,3,4,
1975,14,P1,Dynamism,Sound D,Sound A,2,4,
1976,14,P1,Quality,Sound A,Sound C,4,4,
1977,14,P1,Quality,Sound B,Sound B,2,4,
1978,14,P1,Quality,Sound C,Sound F,3,4,
1979,14,P1,Quality,Sound D,Sound A,2,4,
1980,14,P12,Harmony,Sound A,Sound B,2,2,
1981,14,P12,Harmony,Sound B,Sound A,2,2,
1982,14,P12,Harmony,Sound C,Sound C,4,2,
1983,14,P12,Harmony,Sound D,Sound F,3,2,
1984,14,P12,Dynamism,Sound A,Sound B,2,2,
1985,14,P12,Dynamism,Sound B,Sound A,1,2,
1986,14,P12,Dynamism,Sound C,Sound C,5,2,
1987,14,P12,Dynamism,Sound D,Sound F,3,2,
1988,14,P12,Quality,Sound A,Sound B,1,2,
1989,14,P12,Quality,Sound B,Sound A,1,2,
1990,14,P12,Quality,Sound C,Sound C,4,2,
1991,14,P12,Quality,Sound D,Sound F,3,2,
1992,14,P7,Harmony,Sound A,Sound C,4,3,
1993,14,P7,Harmony,Sound B,Sound B,2,3,
1994,14,P7,Harmony,Sound C,Sound A,2,3,
1995,14,P7,Harmony,Sound D,Sound F,3,3,
1996,14,P7,Dynamism,Sound A,Sound C,5,3,
1997,14,P7,Dynamism,Sound B,Sound B,3,3,
1998,14,P7,Dynamism,Sound C,Sound A,2,3,
1999,14,P7,Dynamism,Sound D,Sound F,3,3,
2000,14,P7,Quality,Sound A,Sound C,4,3,
2001,14,P7,Quality,Sound B,Sound B,1,3,
2002,14,P7,Quality,Sound C,Sound A,1,3,
2003,14,P7,Quality,Sound D,Sound F,3,3,
2004,14,P9,Harmony,Sound A,Sound B,2,3,
2005,14,P9,Harmony,Sound B,Sound F,3,3,
2006,14,P9,Harmony,Sound C,Sound C,4,3,
2007,14,P9,Harmony,Sound D,Sound A,1,3,
2008,14,P9,Dynamism,Sound A,Sound B,3,3,
2009,14,P9,Dynamism,Sound B,Sound F,3,3,
2010,14,P9,Dynamism,Sound C,Sound C,4,3,
2011,14,P9,Dynamism,Sound D,Sound A,2,3,
2012,14,P9,Quality,Sound A,Sound B,1,3,
2013,14,P9,Quality,Sound B,Sound F,3,3,
2014,14,P9,Quality,Sound C,Sound C,4,3,
2015,14,P9,Quality,Sound D,Sound A,2,3,
2016,15,P2,Harmony,Sound A,Sound C,4,4,
2017,15,P2,Harmony,Sound B,Sound F,3,4,
2018,15,P2,Harmony,Sound C,Sound B,1,4,
2019,15,P2,Harmony,Sound D,Sound A,1,4,
2020,15,P2,Dynamism,Sound A,Sound C,4,4,
2021,15,P2,Dynamism,Sound B,Sound F,3,4,
2022,15,P2,Dynamism,Sound C,Sound B,3,4,
2023,15,P2,Dynamism,Sound D,Sound A,1,4,
2024,15,P2,Quality,Sound A,Sound C,4,4,
2025,15,P2,Quality,Sound B,Sound F,3,4,
2026,15,P2,Quality,Sound C,Sound B,2,4,
2027,15,P2,Quality,Sound D,Sound A,1,4,
2028,15,P8,Harmony,Sound A,Sound B,4,2,
2029,15,P8,Harmony,Sound B,Sound A,2,2,
2030,15,P8,Harmony,Sound C,Sound F,3,2,
2031,15,P8,Harmony,Sound D,Sound C,4,2,
2032,15,P8,Dynamism,Sound A,Sound B,4,2,
2033,15,P8,Dynamism,Sound B,Sound A,2,2,
2034,15,P8,Dynamism,Sound C,Sound F,3,2,
2035,15,P8,Dynamism,Sound D,Sound C,5,2,
2036,15,P8,Quality,Sound A,Sound B,2,2,
2037,15,P8,Quality,Sound B,Sound A,1,2,
2038,15,P8,Quality,Sound C,Sound F,3,2,
2039,15,P8,Quality,Sound D,Sound C,5,2,
2040,15,P4,Harmony,Sound A,Sound C,4,3,
2041,15,P4,Harmony,Sound B,Sound B,4,3,
2042,15,P4,Harmony,Sound C,Sound A,2,3,
2043,15,P4,Harmony,Sound D,Sound F,3,3,
2044,15,P4,Dynamism,Sound A,Sound C,5,3,
2045,15,P4,Dynamism,Sound B,Sound B,4,3,
2046,15,P4,Dynamism,Sound C,Sound A,1,3,
2047,15,P4,Dynamism,Sound D,Sound F,3,3,
2048,15,P4,Quality,Sound A,Sound C,5,3,
2049,15,P4,Quality,Sound B,Sound B,2,3,
2050,15,P4,Quality,Sound C,Sound A,2,3,
2051,15,P4,Quality,Sound D,Sound F,3,3,
2052,15,P10,Harmony,Sound A,Sound B,1,1,
2053,15,P10,Harmony,Sound B,Sound C,3,1,
2054,15,P10,Harmony,Sound C,Sound A,1,1,
2055,15,P10,Harmony,Sound D,Sound F,3,1,
2056,15,P10,Dynamism,Sound A,Sound B,2,1,
2057,15,P10,Dynamism,Sound B,Sound C,4,1,
2058,15,P10,Dynamism,Sound C,Sound A,2,1,
2059,15,P10,Dynamism,Sound D,Sound F,3,1,
2060,15,P10,Quality,Sound A,Sound B,3,1,
2061,15,P10,Quality,Sound B,Sound C,4,1,
2062,15,P10,Quality,Sound C,Sound A,2,1,
2063,15,P10,Quality,Sound D,Sound F,3,1,
2064,15,P5,Harmony,Sound A,Sound B,2,3,
2065,15,P5,Harmony,Sound B,Sound C,5,3,
2066,15,P5,Harmony,Sound C,Sound F,3,3,
2067,15,P5,Harmony,Sound D,Sound A,1,3,
2068,15,P5,Dynamism,Sound A,Sound B,1,3,
2069,15,P5,Dynamism,Sound B,Sound C,4,3,
2070,15,P5,Dynamism,Sound C,Sound F,3,3,
